,STDR_YM_CD,TRDAR_SE_C,TRDAR_SE_1,TRDAR_NO,TRDAR_NM,XCNTS_VALU,YDNTS_VALU,SIGNGU_CD,ADSTRD_CD,geometry
1279,202112,D,발달상권,2120200,학동사거리,203484.0,447046.0,11680,11680545,"POLYGON ((203503.56 446910.05, 203518.18 446860.39, 203525.28 446836.27, 203530.05 446820.07, 203545.44 446768.23, 203507.22 446756.7, 203500.49 446754.63, 203468.84 446745.11, 203408.65 446727.22, 203386.4 446797.42, 203326.18 446777.16, 203321.96 446818.05, 203241.35 446789.82, 203233.12 446823.36, 203212.51 446883.83, 203182.98 446956.96, 203178.62 446955.23, 203153.27 447026.9, 203141.02 447061.58, 203128.84 447095.96, 203115.83 447132.82, 203222.54 447175.52, 203197.19 447243.57, 203175.52 447306.71, 203164.28 447340.72, 203222.64 447324.84, 203275.42 447310.4, 203281.63 447249.4, 203344.13 447255.38, 203420.74 447260.19, 203495.28 447239.67, 203513.41 447303.49, 203530.29 447362.8, 203530.83 447364.74, 203602.92 447344.25, 203636.34 447334.8, 203677.4 447323.17, 203644.31 447195.93, 203716.87 447209.14, 203788.12 447221.4, 203809.43 447303.32, 203851.46 447292.08, 203841.1 447255.78, 203845.09 447229.69, 203834.45 447228.14, 203845.84 447139.01, 203801.69 447131.98, 203814.25 447044.35, 203740.98 447033.33, 203720.28 446928.35, 203666.31 446940.15, 203653.66 446942.96, 203576.98 446929.77, 203503.56 446910.05))"
1280,202112,D,발달상권,2120172,교대입구교차로,201120.0,443151.0,11650,11650530,"POLYGON ((201200.36 442955.57, 201143.37 442921.28, 201091.98 442890.29, 201079.62 442921.16, 201071.69 442941.02, 201052.46 442989.07, 200994.9 442967.89, 200933.53 442944.24, 200868.58 442918.11, 200831.81 443016.79, 200823.92 443035.77, 200800.06 443093.08, 200758.33 443203.39, 200751.55 443220.89, 200725.23 443288.74, 200789.26 443313.17, 200853.69 443337.6, 200885.67 443254.19, 200910.86 443289.95, 200939.06 443338.76, 200990.18 443310.23, 200960.09 443256.16, 201002.81 443230.49, 200978.73 443186.92, 200986.46 443165.87, 201103.15 443210.55, 201085.81 443256.81, 201118.92 443326.1, 201110.8 443390.27, 201162.42 443397.69, 201189.31 443401.54, 201204.57 443403.76, 201262.02 443412, 201280.04 443283.56, 201289.74 443214.34, 201289.81 443213.85, 201358.16 443239.88, 201400.8 443256.15, 201474.48 443284.25, 201515.11 443181.11, 201498.86 443175, 201439.62 443152.74, 201450.68 443123.98, 201469.09 443076.05, 201482.14 443042.06, 201423.91 443019.57, 201363.31 442996.11, 201341.07 443041.82, 201279.53 443001.97, 201262.56 442993.17, 201200.36 442955.57))"
1281,202112,D,발달상권,2120158,녹두거리(대학동),194434.0,441204.0,11620,11620735,"POLYGON ((194588 441094.3, 194584.8 441000.95, 194526.42 441006.95, 194487.67 441009.85, 194488.87 441053.24, 194494.52 441089.24, 194501.47 441123.5, 194443.51 441133.58, 194449.6 441166.96, 194454.07 441202.13, 194400.94 441210.75, 194347.87 441217.94, 194299.01 441224.49, 194248.38 441231.33, 194239.27 441182.6, 194230.39 441132.88, 194182.29 441153.37, 194139.51 441171.36, 194094.05 441067.12, 194045.71 441090.3, 194053.98 441108.51, 194092.15 441192.92, 194093.31 441195.49, 194114.22 441242.22, 194131.9 441281.72, 194083.49 441302.27, 194076.59 441361.32, 194089.98 441406.28, 194155.47 441334.34, 194174.06 441375.79, 194177.65 441373.71, 194266.67 441327.09, 194280.87 441323.67, 194360.76 441304.46, 194415.76 441293.1, 194450.16 441290.59, 194489.72 441284.89, 194508 441282.21, 194597.62 441268.65, 194674.21 441266.34, 194769.56 441275.23, 194814.8 441282.15, 194822.3 441170.03, 194711.31 441147.98, 194666.1 441135.44, 194630.22 441109.24, 194615.74 441101.09, 194588 441094.3))"
1282,202112,D,발달상권,2120225,잠실새내역(신천),207356.0,445640.0,11710,11710650,"POLYGON ((207376.95 445477.13, 207384.85 445437.21, 207344.27 445429.09, 207304.95 445421.24, 207265.12 445413.25, 207224.68 445405.07, 207183.06 445398, 207145.81 445391.61, 207104.73 445384.98, 207062.76 445378.16, 207055.51 445416.46, 207033.26 445534.92, 206979.02 445524.6, 206966.67 445593.03, 206956.87 445647.37, 206938.01 445751.62, 206993.13 445755.95, 206992.37 445759.88, 207032.97 445758.81, 207029.32 445784.9, 207024.45 445819.85, 207080.11 445817.32, 207160.52 445813.86, 207254.72 445810.42, 207255.5 445869.18, 207292.86 445900.95, 207335.37 445888.09, 207407.72 445884.92, 207467.63 445882.31, 207526.61 445875.37, 207525.39 445799.04, 207559.13 445797.9, 207549.2 445864.48, 207624.3 445867.41, 207658.55 445867.4, 207716.68 445864.39, 207771.69 445863.6, 207773.2 445789.29, 207643.51 445794.54, 207588.2 445796.71, 207688.56 445725.33, 207663.54 445692, 207648.96 445672.59, 207665.38 445662.33, 207606.11 445617.2, 207582.61 445702.39, 207519.01 445702.65, 207532.93 445633.48, 207505.58 445627.82, 207503.24 445627.36, 207475.8 445621.63, 207445.46 445615.37, 207415.03 445609.04, 207385.31 445602.91, 207353.72 445596.45, 207376.95 445477.13))"
1283,202112,D,발달상권,2120148,국회의사당역(국회의사당),193051.0,447646.0,11560,11560540,"POLYGON ((192946.75 447368.13, 192813.09 447265.08, 192779.66 447308.04, 192722.22 447381.93, 192596.56 447543.48, 192573.34 447573.29, 192533.48 447624.56, 192659.02 447727.15, 192749.86 447801.18, 192802.23 447843.3, 192856.32 447884.75, 192908.21 447924.42, 192959.39 447963.53, 193042.69 448027.17, 193187.91 447839.14, 193260.67 447894.48, 193338.82 447954, 193417.38 447925.08, 193485.76 447895.43, 193569.43 447853.19, 193442.61 447756.22, 193323.39 447665.14, 192946.75 447368.13))"
1284,202112,D,발달상권,2120099,월드컵경기장역(월드컵경기장),190866.0,452258.0,11440,11440730,"POLYGON ((191024.12 452616.26, 191054.65 452662.96, 191086.66 452638.99, 191120.67 452611.97, 191097.16 451853.89, 190804.09 451924.71, 190684.05 451986.44, 190611.04 452034.54, 191024.12 452616.26))"
1285,202112,D,발달상권,2120190,강남을지병원,202499.0,446700.0,11680,11680545,"POLYGON ((202281.39 446362.67, 202271.03 446352.12, 202257.03 446337.91, 202197.86 446406.78, 202180.36 446427.16, 202135.21 446511.56, 202231.92 446563.28, 202233.69 446564.24, 202265.01 446578.57, 202240.44 446654.94, 202246.29 446698.75, 202263.21 446698.06, 202300.89 446701.96, 202322.19 446711.75, 202309.61 446736.8, 202337.19 446753.1, 202360.79 446766.85, 202345.05 446789.87, 202364.7 446802.64, 202335.85 446846.71, 202269.56 446806.07, 202234.41 446851.95, 202263.99 446871.01, 202291.25 446888.55, 202258.36 446939.96, 202275.99 446950.83, 202307.1 446970.35, 202274.19 447020.75, 202339.01 447061.13, 202436.3 447055.04, 202499.49 447051.96, 202562.24 447049.5, 202560.67 447020.67, 202624.9 447017.17, 202688.6 447013.65, 202685.52 446950.18, 202768.64 446945.31, 202769.92 446915.7, 202770.28 446912.08, 202810.56 446809.06, 202830.73 446757.83, 202839.11 446736.49, 202863.5 446676.24, 202806.58 446654.13, 202791.42 446689.98, 202736.55 446668.27, 202744.95 446648.29, 202698.54 446631.05, 202625.37 446604.65, 202628.13 446595.74, 202633.43 446584.36, 202647.54 446554.25, 202649.04 446551.08, 202612.84 446537.26, 202622.94 446510.49, 202625.39 446511.45, 202660.97 446525.58, 202675.22 446495.92, 202685.51 446474.53, 202690.08 446465.01, 202697.96 446446.78, 202702.67 446436.02, 202598.32 446397.85, 202608.52 446370.33, 202608.61 446370.14, 202561.07 446352.82, 202529.1 446341.23, 202505.95 446399.24, 202480.34 446471.22, 202444.67 446463.84, 202413.63 446546.83, 202379.02 446530.71, 202367.18 446524.59, 202338.63 446508.41, 202350.24 446486.47, 202316.26 446469.04, 202281.05 446450.67, 202311.63 446393.37, 202307.95 446389.64, 202281.39 446362.67))"
1286,202112,D,발달상권,2120132,독산동,190603.0,441310.0,11545,11545610,"POLYGON ((190274.79 440940.5, 190165.16 440902.58, 190096.49 441098.11, 190047.37 441238.66, 189989.06 441406.42, 190081.95 441402.53, 190197.69 441400.5, 190201.13 441400.42, 190282.71 441428.72, 190317.55 441440.84, 190318.7 441441.23, 190426.66 441436, 190515.19 441430.56, 190509.2 441450.87, 190505.08 441464.89, 190494.84 441501.72, 190493.12 441508.27, 190487.32 441530.46, 190483.05 441546.79, 190472.86 441585.87, 190508 441581.3, 190589.34 441575.79, 190624.15 441570.84, 190677.22 441605.16, 190633.09 441673.82, 190629.19 441681.59, 190683.85 441717.29, 190685.21 441718.18, 190699.45 441695.33, 190769.55 441586.51, 190817.61 441503.83, 190854.89 441501.48, 190876.09 441500.01, 190924.82 441496.84, 190990.94 441491.17, 190998.46 441583.75, 191001.14 441620.03, 191120.45 441617.67, 191094.86 441581.65, 191087.92 441532.07, 191124.07 441529.14, 191140.68 441527.76, 191163.55 441525.88, 191187.32 441523.94, 191216.16 441521.56, 191211.99 441469.95, 191157.78 441474.81, 191083.83 441481.47, 191081.73 441432.13, 191080.29 441417.05, 191076.92 441381.64, 191072.05 441330.65, 191192.4 441322.24, 191194.55 441322.07, 191186.55 441263.17, 191130.78 441267.83, 191099.85 441270.13, 191066.01 441272.65, 191061.98 441213.79, 191058.78 441167.32, 191054.2 441116.64, 191049.24 441047.4, 191045.98 441001.49, 191042.63 440954.64, 190957.46 440961.67, 190957.46 440961.42, 190809.8 440967.23, 190747.39 440949.94, 190715.62 440940.29, 190711.66 440939.07, 190706.22 441080.64, 190705.5 441099, 190593.71 441093.38, 190594.06 441074.82, 190596.03 441048.66, 190555.02 441034.91, 190514.84 441021.42, 190488.56 441012.64, 190373.85 440973.11, 190274.79 440940.5))"
1287,202112,D,발달상권,2120188,압구정역,202455.0,447347.0,11680,11680510,"POLYGON ((202691.59 447067.94, 202688.6 447013.65, 202624.9 447017.17, 202560.67 447020.67, 202562.24 447049.5, 202499.49 447051.96, 202436.3 447055.04, 202339.01 447061.13, 202274.19 447020.75, 202239.29 447075.89, 202184.49 447162.56, 202168.05 447189.08, 202311.16 447182.72, 202312.43 447242.42, 202202.92 447248.26, 202151.58 447215.59, 202117.59 447270.23, 202178.06 447308.81, 202245.02 447351.53, 202253.96 447357.25, 202323.83 447401.8, 202263.43 447495.67, 202244.58 447525.03, 202361.22 447598.27, 202358.23 447603.31, 202422.79 447644.74, 202474.88 447586.98, 202505.93 447523.43, 202524.89 447535.38, 202587.91 447575.05, 202666.37 447623.52, 202684.26 447633.96, 202753.37 447674.19, 202762.69 447679.67, 202784.54 447599.46, 202791.89 447572.6, 202788.47 447505.87, 202715.76 447508.28, 202711.94 447444.24, 202785.32 447440.46, 202782.85 447411.74, 202780.96 447371.4, 202778.98 447329.01, 202733.7 447331.15, 202705.28 447332.54, 202641.06 447335.17, 202578.12 447337.69, 202572.79 447227.37, 202634.27 447223.53, 202606.86 447176.8, 202694.48 447127.72, 202691.59 447067.94))"
1288,202112,D,발달상권,2120242,강동구청역,210906.0,447815.0,11740,11740640,"POLYGON ((211258.79 447604.11, 211304.19 447577.78, 211257.66 447501.03, 211234.07 447462.09, 211231.68 447463.31, 211219.3 447469.81, 211192.59 447483.77, 211170.5 447444.85, 211002.63 447534.57, 210970.57 447554.49, 210992.26 447595.72, 210985.06 447599.71, 210946.12 447620.54, 210935.84 447626.12, 210913.29 447586.44, 210903.86 447591.72, 210882.86 447553.49, 210850.88 447571.4, 210782.6 447609.74, 210802.4 447645.96, 210780.96 447657.98, 210790.11 447675.64, 210745.23 447700.1, 210736.13 447683.07, 210682.96 447712.88, 210664.68 447674.93, 210645.84 447635.86, 210688.61 447610.56, 210658.08 447557.23, 210618.44 447578.94, 210532.94 447625.78, 210541.26 447654.37, 210566.46 447708.96, 210582.78 447743.7, 210613.16 447808.34, 210614.11 447810.35, 210603.01 447837.1, 210589.77 447857.09, 210582.97 447867.39, 210563.9 447880.01, 210539.86 447944.94, 210508.56 448035.12, 210588.5 448032.09, 210678.86 448022.8, 210698.4 448104.45, 210705.01 448132.09, 210717.79 448185.47, 210780.82 448162.45, 210806.42 448153.1, 210841.46 448140.47, 210794.85 448060.16, 210790.02 448052.17, 210773.58 448070.56, 210756.88 448089.2, 210733.65 448040.07, 210750.7 448032.75, 210759.15 448045.59, 210779.28 448034.24, 210702.99 447907.42, 210762.85 447888.56, 210822.26 447924.19, 210860.33 447947.1, 210920.33 447912.42, 210898.43 447878.93, 210868.16 447830.79, 210898.04 447812.92, 210946.19 447784.12, 211002.43 447750.53, 211049.11 447722.58, 211153.71 447663, 211231.65 447619.33, 211247.06 447610.68, 211258.79 447604.11))"
1289,202112,D,발달상권,2120213,삼성중앙역,204754.0,445856.0,11680,11680590,"POLYGON ((204703.75 445533.2, 204744.63 445482.95, 204686.53 445456.52, 204655.68 445488.88, 204589.37 445558.8, 204498.17 445671.97, 204435.04 445751.55, 204414.29 445778.08, 204374.03 445828.35, 204448.12 445855.51, 204512.31 445879.13, 204561.46 445898.03, 204587.57 445908.06, 204613.25 445917.95, 204639.76 445981.74, 204668.56 446050.92, 204666.64 446055.34, 204658.85 446073.63, 204631.45 446138.1, 204615.77 446175, 204615.52 446175.56, 204590.23 446235.1, 204589.87 446235.98, 204636.95 446255.54, 204733.79 446215.38, 204711.38 446157.01, 204695.03 446116.27, 204708.62 446084.16, 204737.56 446096.1, 204757.74 446049.18, 204773.91 446010.23, 204790.33 445970.59, 204802.68 445973.28, 204829.33 445941.56, 204854.81 445949.33, 204857.37 445938.05, 204901.36 445956.14, 204942.17 445862.44, 204979.97 445743.27, 205020.53 445759.14, 205070.66 445778.67, 205133.36 445642.77, 205073.55 445618.69, 205023.57 445598.66, 204964.93 445576.1, 204888.58 445544.35, 204888.51 445544.54, 204888.33 445544.47, 204841.32 445524.35, 204814.41 445512.81, 204796.88 445553.63, 204794.92 445558.17, 204785.12 445581.07, 204754.28 445568.3, 204724.02 445637.3, 204709.46 445631.08, 204678.75 445617.94, 204665.59 445635.68, 204639.36 445669.22, 204617.79 445696.8, 204590.95 445731.14, 204619.45 445743.57, 204571.2 445805.19, 204548.42 445833.76, 204521.74 445812.41, 204548.86 445777.89, 204523.92 445759.87, 204557.22 445717.78, 204590.73 445675.76, 204614.26 445646.26, 204639.29 445614.02, 204646.77 445603.91, 204695.71 445542.93, 204703.75 445533.2))"
1290,202112,D,발달상권,2120093,연희동,193807.0,451949.0,11410,11410615,"POLYGON ((193851.69 451781.53, 193894.35 451754.23, 193854.7 451697.87, 193794.88 451689.11, 193779.51 451736.14, 193743.53 451677.75, 193714.96 451711.14, 193645.81 451778.03, 193596.31 451815.63, 193551.3 451839.97, 193603.67 451887.84, 193631.59 451913.32, 193655.24 451937.07, 193699.4 451981.67, 193746.81 452028.61, 193774.61 452056.16, 193811.25 452092.49, 193822.1 452101.67, 193854.66 452134.26, 193855.58 452135.21, 193894.37 452173.31, 193940.53 452219.55, 193968.29 452178.22, 193969.75 452176.05, 193991.31 452144.03, 194014.3 452109.96, 194024.65 452127.07, 194062.44 452099.59, 194003.76 452024.66, 193989.37 452023.44, 193957.99 452020.79, 193933.71 451982.35, 193898.92 451927.29, 193895.29 451921.5, 193954.4 451914.75, 193967.36 451853.32, 193961.6 451843.2, 193913.83 451873.76, 193875.01 451812.65, 193851.69 451781.53), (193737.39 451943.95, 193774.44 451907.15, 193834.81 451966.48, 193805.67 452009.55, 193737.39 451943.95))"
1291,202112,D,발달상권,2120108,신정네거리역,187013.0,446896.0,11470,11470650,"POLYGON ((187129.18 446385.96, 187143.87 446344.74, 187146.34 446338.33, 187068.59 446335.88, 187062.69 446353.07, 187095.13 446364.16, 187078.14 446416.55, 187044.6 446405.38, 187033.6 446437.2, 187000.4 446529.79, 187066.03 446553.11, 187044.32 446617, 186979.13 446594.06, 186948.24 446683.61, 186939.79 446708.08, 186931.34 446732.62, 186925.99 446748.19, 186920.33 446757.07, 186906.76 446778.42, 186892.49 446800.9, 186882.61 446816.48, 186875.51 446822.34, 186825.43 446865.75, 186784.57 446902.19, 186806.33 446927.8, 186836.14 446962.87, 186792.68 446986.09, 186815.88 447035.21, 186794.94 447084.81, 186783.16 447111.24, 186797.09 447115.27, 186845.38 447129.34, 186821.07 447187.34, 186819.34 447191.44, 186770.46 447307.05, 186725.84 447288.26, 186690.28 447296.89, 186675.65 447370.8, 186672.14 447389.38, 186718.3 447430.63, 186717.05 447433.61, 186774.36 447457.1, 186828.48 447331.48, 186853.64 447272.81, 186879.65 447286.65, 186890.66 447297.14, 186916.42 447298.85, 186916.85 447358.54, 186940.59 447359.61, 186944.59 447359.78, 186942.68 447265.5, 186941.78 447221.56, 186963.24 447227.91, 186988.63 447235.12, 187037.99 447249.08, 187039.54 447249.53, 187034.08 447154.41, 186993.53 447165.48, 186969.09 447153.66, 186993.67 447096.29, 186965.89 447083.93, 186946.28 447130.29, 186918.59 447118.12, 186938.37 447071.64, 186962.16 447014.45, 186981.44 446967.47, 187052.24 446977.6, 187057.21 446930.52, 187154.94 446944.44, 187216.47 446953.47, 187228.11 446955.03, 187325.85 446968.31, 187334.53 446906.66, 187346.98 446908.47, 187354.83 446846.74, 187346.59 446845.59, 187319.28 446842.05, 187293.25 446838.72, 187278.31 446836.49, 187267.01 446834.87, 187241.21 446831.1, 187231.19 446829.62, 187224.27 446890.42, 187223.61 446890.35, 187132.56 446876.95, 187026.25 446861.94, 186997.79 446858.02, 187057.32 446805.33, 187072.82 446788.12, 187083.27 446751.23, 187085.92 446707.76, 187089.09 446659.79, 187089.13 446658.86, 187092.05 446610.14, 187096.95 446558, 187084.58 446539.37, 187079.08 446531, 187101.77 446462.92, 187123.02 446469.34, 187135.64 446448.78, 187204.3 446416.51, 187195.03 446394.22, 187176.98 446402.03, 187129.18 446385.96))"
1292,202112,D,발달상권,2120110,목동역 8번출구,187688.0,447374.0,11470,11470650,"POLYGON ((188057.28 447200.52, 188075.86 447121.66, 188031.98 447116.19, 188009.67 447113.39, 188000.29 447152.04, 187991.11 447190.01, 188009.79 447192.96, 187993.45 447260.47, 187973.77 447256.7, 187965.21 447291.61, 187953.09 447341.11, 187920.15 447336.2, 187879.05 447330.01, 187858.3 447327.41, 187841.7 447325.3, 187829.21 447323.73, 187769.6 447316.28, 187648.61 447297.87, 187546.48 447282.98, 187521 447278.14, 187499.67 447274.1, 187481.8 447270.73, 187427.07 447259.71, 187374 447248.71, 187313.53 447237.13, 187303.75 447295.84, 187349.92 447303.27, 187344.77 447335.34, 187297.62 447328.02, 187293.64 447352.73, 187322.34 447357.72, 187343.06 447360.38, 187409.16 447371.77, 187447.78 447378.43, 187536.12 447393.68, 187535.91 447396.12, 187559.43 447399.87, 187631.13 447410.44, 187629.21 447432.61, 187637 447485.07, 187759.24 447462.49, 187862.74 447441.96, 187869.67 447481.29, 187886.65 447479.47, 187897.14 447539.83, 187899.02 447539.54, 187929.55 447534.05, 187925.58 447598.14, 187992.91 447585.04, 187990.44 447629.82, 188081.46 447633.98, 188054.68 447575.01, 188044.05 447518.95, 187997.34 447526.9, 188006.25 447423.8, 188008.04 447413.82, 188029.62 447318.04, 188033.68 447300.84, 188046.44 447246.53, 188057.28 447200.52))"
1293,202112,D,발달상권,2120090,연신내역,193116.0,457736.0,11380,11380530,"POLYGON ((193168.4 457466.61, 193152.13 457453.37, 193141.8 457464.51, 193109.71 457499.05, 193135.09 457519.26, 193101.59 457542.71, 193082.19 457524.01, 193061.46 457548.91, 193040.74 457533.88, 192983.52 457489.58, 192971.36 457496.2, 192984.66 457521.09, 192995.47 457541.27, 193001.42 457552.34, 192973.36 457566.98, 192944.58 457510.85, 192890.17 457540.53, 192889.52 457539.21, 192879.52 457519.1, 192809.15 457556.6, 192819.2 457575.59, 192839.26 457613.55, 192907.79 457575.84, 192911.16 457582.63, 192928.11 457616.62, 192947.32 457655.14, 192949.3 457660.04, 192961.73 457690.73, 192931.54 457743.16, 192920.05 457763.17, 192902.89 457792.92, 192970.3 457840.02, 192935.56 457947.46, 192924.63 458008.16, 192960.51 458019.36, 192966.23 457993.17, 192983.72 457920.47, 193008.42 457919.92, 193051.07 457858.81, 193069.01 457826.13, 192998.49 457815.5, 192984.56 457806.79, 193002.88 457778.92, 193054.69 457700.16, 193141.27 457733.89, 193171.68 457775.59, 193194.77 457802.53, 193196.96 457805.05, 193253.09 457836.84, 193272.35 457845.23, 193306.44 457860.15, 193349.71 457887.99, 193360.66 457895.11, 193363.61 457897.01, 193368.76 457900.32, 193419.09 457799.54, 193413.21 457773.04, 193422.35 457754.38, 193415.99 457750.13, 193368.78 457716.63, 193348.15 457702.03, 193319.57 457712.98, 193314.33 457687.98, 193281.64 457647.32, 193270.32 457618.07, 193273.39 457615.17, 193267.42 457594.1, 193234.14 457553.25, 193196.03 457510.53, 193207.16 457498.21, 193175 457471.99, 193168.4 457466.61))"
1294,202112,D,발달상권,2120059,구삼강변맛길,208148.0,448830.0,11215,11215870,"POLYGON ((208331.72 448710.86, 208338.61 448707.19, 208372.96 448688.86, 208340.58 448665.39, 208302.94 448684.43, 208282.96 448647.22, 208244.78 448616.81, 208228.17 448635.38, 208187.47 448668.95, 208179.78 448674.75, 208098.81 448709.89, 207958.02 448739.21, 207913.37 448726.92, 207904.01 448716.82, 207870.1 448714.09, 207889.17 448815.67, 207889.32 448816.55, 207952.89 448837.16, 208023.8 448860.42, 208084.35 448870.75, 208089.94 448874.68, 208137.3 448908.25, 208161.52 448926.38, 208194.17 448950.8, 208224.03 448973.11, 208241.42 448986.18, 208318.62 449044.06, 208358.48 448989.73, 208426.23 448949.26, 208421.5 448897.02, 208418.15 448854.11, 208423.37 448844.47, 208418.79 448831.67, 208396.03 448829.93, 208340.9 448797.84, 208338.09 448779.81, 208331.72 448710.86))"
1295,202112,D,발달상권,2120233,몽촌토성역,210013.0,446275.0,11710,11710562,"POLYGON ((209979.83 446215.68, 209920.79 446095.8, 209880.36 446115.37, 209918.96 446194.47, 209896.47 446204.92, 209822.93 446173.01, 209808.35 446215.99, 209795.93 446252.79, 209786.93 446279.14, 209750.6 446259.88, 209735.05 446305.65, 209772.38 446321.36, 209826.25 446343.37, 209807.89 446392.12, 209832.34 446402.75, 209930.2 446445.36, 209950.08 446454.01, 210071.75 446397.86, 210250.33 446315.43, 210290.68 446296.8, 210263.82 446236.88, 210272.34 446232.16, 210257.8 446202.94, 210245.93 446179.07, 210209.62 446102.11, 210157.25 446127.99, 210171.81 446157.34, 210114.9 446184.17, 210100.85 446155.84, 210060.89 446175.6, 210020.39 446195.61, 209979.83 446215.68))"
1296,202112,D,발달상권,2120159,서울대입구역,195673.0,442400.0,11620,11620595,"POLYGON ((195786.99 442202.18, 195781.55 442143.37, 195703.92 442149.36, 195695.41 442150.4, 195628.26 442158.62, 195590.36 442163.28, 195598.08 442225.49, 195610.95 442329.01, 195550.24 442336.61, 195485.84 442344.24, 195492.58 442395.82, 195472.02 442398.41, 195474.51 442422.63, 195445.94 442426.01, 195443.17 442401.98, 195367.59 442411.49, 195377.08 442486.6, 195375.61 442486.77, 195344.4 442491.31, 195253.69 442504.73, 195264 442596.65, 195355.31 442585.81, 195357.97 442585.46, 195388.98 442581.79, 195409.82 442579.26, 195514.18 442566.3, 195638.48 442550.31, 195739.84 442537.45, 195752.39 442535.89, 195778.58 442532.54, 195803.85 442527.87, 195870.51 442507.02, 195872.85 442510.54, 195887.67 442533.01, 195908 442563.86, 195924.12 442588.28, 195953.65 442633.03, 195965.3 442650.65, 195970.01 442657.83, 195978.59 442670.86, 196052.99 442638.83, 196041.04 442623.14, 196031.41 442610.92, 196007.39 442580.54, 196008.71 442565.67, 195987.81 442538.08, 196024.38 442511.21, 196057.31 442429.31, 196032.22 442414.29, 196077.77 442377.09, 196086.93 442347.68, 196092.16 442299.55, 196061.5 442314.66, 196053.48 442242.32, 196058.21 442208.75, 196067.22 442148.9, 196070.25 442128.37, 196011.44 442148.31, 195985.41 442157.6, 195957.36 442167.55, 195897.64 442188.79, 195850.91 442194.92, 195786.99 442202.18))"
1297,202112,D,발달상권,2120237,경찰병원역,210920.0,444060.0,11710,11710620,"POLYGON ((211167.24 443670.9, 211189.01 443639.07, 211243.77 443674.46, 211222.01 443707.11, 211257.26 443731.17, 211294.85 443755.26, 211323.42 443755.25, 211363.51 443755.24, 211369.34 443754.3, 211393.75 443721.56, 211323.17 443675.56, 211267.78 443638.47, 211266.53 443637.64, 211231.75 443614.39, 211165.87 443569.69, 211165.47 443569.37, 211130.94 443621.57, 211119.45 443638.89, 211105.03 443660.68, 211059.12 443628.44, 211011.44 443697.81, 210990.2 443728.72, 210974.22 443753.42, 210875.25 443685.68, 210855.33 443715.53, 210954.9 443783.34, 210933.14 443814.18, 210834.32 443746.38, 210814.47 443775.54, 210914.54 443841.05, 210893.4 443871.7, 210796.25 443805.54, 210757.87 443782.13, 210725.68 443829.23, 210796 443876.48, 210827.92 443898.57, 210771.8 443985.73, 210750.47 444013.76, 210714.8 443989, 210680.26 444039.7, 210656.42 444074.64, 210581.3 444184.72, 210556.26 444221.46, 210502.35 444300.46, 210482.86 444329.07, 210447.05 444381.56, 210467.78 444395.6, 210485.15 444407.35, 210534.82 444326.99, 210537.33 444322.89, 210586.4 444243.16, 210626.16 444269.27, 210669.77 444297.67, 210641.81 444338.13, 210609.65 444317.29, 210583.97 444354.7, 210553.41 444404.13, 210543.56 444410.72, 210532.89 444403.16, 210516.37 444428.37, 210558.43 444458.63, 210593.88 444407.37, 210632.05 444433.28, 210659.36 444394.88, 210706.99 444324.01, 210728.98 444339.55, 210780.94 444376.29, 210762.88 444400.17, 210772.75 444412.46, 210761.87 444430.6, 210805.16 444461.62, 210859.88 444550.71, 210872.99 444537.41, 210892.71 444516.74, 210923.65 444487, 210859.58 444378.94, 210734.32 444290.54, 210756.67 444257.15, 210779.8 444224.65, 210841.07 444134.73, 210802.53 444105.75, 210848.65 444039.05, 210907.65 443953.79, 211000.6 444051.1, 211043.54 444138.81, 211052.22 444158.03, 211086.7 444121.33, 211139.99 444074.21, 211140.52 444041.96, 211141.43 443988.65, 211072.26 444086.55, 211049.9 444049.81, 211027.32 444012.69, 211001.07 443983.29, 210975.86 443955.08, 211047.49 443846.33, 211107.21 443758.9, 211167.24 443670.9))"
1298,202112,D,발달상권,2120105,상수역(홍대),193196.0,449888.0,11440,11440655,"POLYGON ((193190.94 449654.55, 193188.98 449654.41, 193131.08 449709.23, 193139.12 449738.07, 193143.47 449769.74, 193051.42 449782.89, 193036.32 449792.17, 193033.88 449812.7, 193016.12 449813.83, 192993.45 449815.15, 192946.36 449818.02, 192933.04 449818.26, 192956.62 449869.32, 192960.16 449877.99, 192979.89 449885.88, 193030.59 449911.17, 193093.23 449956.4, 193124.39 449994.73, 193201.71 450055.81, 193301.11 450121.62, 193293.99 450041.54, 193300.46 449973.98, 193292.05 449936.7, 193333.11 449921.76, 193356.25 449902.94, 193407.16 449917.92, 193458.27 449921.59, 193459.08 449795.41, 193401.44 449797.04, 193390.34 449797.36, 193331.76 449799.05, 193323.82 449799.28, 193309.47 449799.76, 193267.83 449745.12, 193242.19 449713.73, 193227.5 449696.44, 193190.94 449654.55))"
